State,Severity,Year,Month,Day,Counter
MA,3,2016,August,07,3
MA,3,2016,August,08,6
MA,3,2016,August,09,9
MA,3,2016,August,10,7
MA,3,2016,August,11,5
MA,3,2016,August,12,9
MA,3,2016,August,13,4
MA,3,2016,August,14,3
MA,3,2016,August,15,13
MA,3,2016,August,16,4
MA,3,2016,August,17,3
MA,3,2016,August,18,7
MA,3,2016,August,19,5
MA,3,2016,August,20,5
MA,3,2016,August,21,1
MA,3,2016,August,22,6
MA,3,2016,August,23,3
MA,3,2016,August,24,6
MA,3,2016,August,25,4
MA,3,2016,August,26,2
MA,3,2016,August,27,1
MA,3,2016,August,29,2
MA,3,2016,August,30,4
MA,3,2016,August,31,4
MA,3,2016,December,01,5
MA,3,2016,December,02,10
MA,3,2016,December,03,1
MA,3,2016,December,04,1
MA,3,2016,December,05,17
MA,3,2016,December,06,6
MA,3,2016,December,07,3
MA,3,2016,December,08,11
MA,3,2016,December,09,4
MA,3,2016,December,10,1
MA,3,2016,December,11,1
MA,3,2016,December,12,14
MA,3,2016,December,13,13
MA,3,2016,December,14,3
MA,3,2016,December,15,7
MA,3,2016,December,16,9
MA,3,2016,December,17,2
MA,3,2016,December,18,1
MA,3,2016,December,19,2
MA,3,2016,December,20,7
MA,3,2016,December,21,3
MA,3,2016,December,22,4
MA,3,2016,December,23,3
MA,3,2016,December,26,2
MA,3,2016,December,27,4
MA,3,2016,December,28,4
MA,3,2016,December,29,1
MA,3,2016,December,30,3
MA,3,2016,December,31,1
MA,3,2016,July,01,5
MA,3,2016,July,03,1
MA,3,2016,July,04,2
MA,3,2016,July,05,13
MA,3,2016,July,06,12
MA,3,2016,July,07,3
MA,3,2016,July,08,5
MA,3,2016,July,09,1
MA,3,2016,July,10,1
MA,3,2016,July,11,3
MA,3,2016,July,12,11
MA,3,2016,July,13,3
MA,3,2016,July,14,9
MA,3,2016,July,15,9
MA,3,2016,July,16,2
MA,3,2016,July,18,3
MA,3,2016,July,19,3
MA,3,2016,July,20,9
MA,3,2016,July,21,1
MA,3,2016,July,22,5
MA,3,2016,July,23,1
MA,3,2016,July,25,5
MA,3,2016,July,27,4
MA,3,2016,July,28,10
MA,3,2016,July,29,9
MA,3,2016,June,01,2
MA,3,2016,June,04,1
MA,3,2016,June,07,2
MA,3,2016,June,09,1
MA,3,2016,June,11,1
MA,3,2016,June,14,1
MA,3,2016,June,16,1
MA,3,2016,June,21,3
MA,3,2016,June,22,6
MA,3,2016,June,23,9
MA,3,2016,June,24,18
MA,3,2016,June,26,3
MA,3,2016,June,27,5
MA,3,2016,June,28,6
MA,3,2016,June,29,4
MA,3,2016,June,30,12
MA,3,2016,March,25,1
MA,3,2016,March,28,1
MA,3,2016,May,04,1
MA,3,2016,May,05,1
MA,3,2016,May,09,1
MA,3,2016,May,11,2
MA,3,2016,May,18,1
MA,3,2016,May,20,1
MA,3,2016,May,22,1
MA,3,2016,May,23,1
MA,3,2016,May,30,2
MA,3,2016,May,31,3
MA,3,2016,November,01,6
MA,3,2016,November,02,5
MA,3,2016,November,03,5
MA,3,2016,November,04,4
MA,3,2016,November,06,1
MA,3,2016,November,07,4
MA,3,2016,November,08,7
MA,3,2016,November,09,9
MA,3,2016,November,10,15
MA,3,2016,November,11,3
MA,3,2016,November,13,1
MA,3,2016,November,14,3
MA,3,2016,November,15,11
MA,3,2016,November,16,7
MA,3,2016,November,17,9
MA,3,2016,November,18,9
MA,3,2016,November,19,1
MA,3,2016,November,20,1
MA,3,2016,November,21,6
MA,3,2016,November,22,6
MA,3,2016,November,23,7
MA,3,2016,November,24,2
MA,3,2016,November,25,8
MA,3,2016,November,28,7
MA,3,2016,November,29,11
MA,3,2016,November,30,13
MA,3,2016,October,01,1
MA,3,2016,October,04,9
MA,3,2016,October,05,8
MA,3,2016,October,06,2
MA,3,2016,October,07,3
MA,3,2016,October,08,1
MA,3,2016,October,10,2
MA,3,2016,October,11,13
MA,3,2016,October,12,6
MA,3,2016,October,13,6
MA,3,2016,October,14,3
MA,3,2016,October,15,1
MA,3,2016,October,16,1
MA,3,2016,October,17,5
MA,3,2016,October,18,10
MA,3,2016,October,19,14
MA,3,2016,October,20,3
MA,3,2016,October,21,10
MA,3,2016,October,22,1
MA,3,2016,October,24,4
MA,3,2016,October,25,6
MA,3,2016,October,26,8
MA,3,2016,October,27,5
MA,3,2016,October,31,3
MA,3,2016,September,01,5
MA,3,2016,September,02,3
MA,3,2016,September,05,1
MA,3,2016,September,06,9
MA,3,2016,September,07,8
MA,3,2016,September,08,2
MA,3,2016,September,09,3
MA,3,2016,September,11,1
MA,3,2016,September,12,6
MA,3,2016,September,13,3
MA,3,2016,September,14,2
MA,3,2016,September,15,6
MA,3,2016,September,16,2
MA,3,2016,September,19,7
MA,3,2016,September,20,1
MA,3,2016,September,21,4
MA,3,2016,September,22,8
MA,3,2016,September,23,2
MA,3,2016,September,26,9
MA,3,2016,September,27,9
MA,3,2016,September,28,6
MA,3,2016,September,29,6
MA,3,2016,September,30,3
MA,3,2017,April,01,1
MA,3,2017,April,03,8
MA,3,2017,April,04,2
MA,3,2017,April,05,5
MA,3,2017,April,06,5
MA,3,2017,April,07,4
MA,3,2017,April,08,1
MA,3,2017,April,10,2
MA,3,2017,April,11,8
MA,3,2017,April,12,5
MA,3,2017,April,13,8
MA,3,2017,April,14,6
MA,3,2017,April,17,2
MA,3,2017,April,19,6
MA,3,2017,April,20,4
MA,3,2017,April,21,5
MA,3,2017,April,24,2
MA,3,2017,April,25,4
MA,3,2017,April,26,5
MA,3,2017,April,27,9
MA,3,2017,April,28,5
MA,3,2017,August,01,7
MA,3,2017,August,02,5
MA,3,2017,August,03,11
MA,3,2017,August,04,13
MA,3,2017,August,06,1
MA,3,2017,August,07,6
MA,3,2017,August,08,6
MA,3,2017,August,09,6
MA,3,2017,August,10,9
MA,3,2017,August,11,6
MA,3,2017,August,14,2
MA,3,2017,August,15,15
MA,3,2017,August,16,12
MA,3,2017,August,17,7
MA,3,2017,August,18,10
MA,3,2017,August,21,8
MA,3,2017,August,22,12
MA,3,2017,August,23,9
MA,3,2017,August,24,9
MA,3,2017,August,25,7
MA,3,2017,August,28,2
MA,3,2017,August,29,6
MA,3,2017,August,30,6
MA,3,2017,August,31,5
MA,3,2017,December,01,14
MA,3,2017,December,04,7
MA,3,2017,December,05,4
MA,3,2017,December,06,13
MA,3,2017,December,07,8
MA,3,2017,December,08,6
MA,3,2017,December,09,1
MA,3,2017,December,11,3
MA,3,2017,December,12,6
MA,3,2017,December,13,12
MA,3,2017,December,14,10
MA,3,2017,December,15,10
MA,3,2017,December,16,1
MA,3,2017,December,18,8
MA,3,2017,December,19,11
MA,3,2017,December,20,10
MA,3,2017,December,21,10
MA,3,2017,December,22,2
MA,3,2017,December,23,1
MA,3,2017,December,24,1
MA,3,2017,December,25,3
MA,3,2017,December,26,5
MA,3,2017,December,27,9
MA,3,2017,December,28,12
MA,3,2017,December,29,11
MA,3,2017,February,01,9
MA,3,2017,February,02,13
MA,3,2017,February,03,2
MA,3,2017,February,04,2
MA,3,2017,February,06,7
MA,3,2017,February,07,12
MA,3,2017,February,08,12
MA,3,2017,February,09,14
MA,3,2017,February,10,4
MA,3,2017,February,12,1
MA,3,2017,February,13,11
MA,3,2017,February,14,12
MA,3,2017,February,15,7
MA,3,2017,February,16,9
MA,3,2017,February,17,1
MA,3,2017,February,19,3
MA,3,2017,February,20,5
MA,3,2017,February,21,13
MA,3,2017,February,22,8
MA,3,2017,February,23,8
MA,3,2017,February,24,15
MA,3,2017,February,25,1
MA,3,2017,February,27,5
MA,3,2017,February,28,6
MA,3,2017,January,02,2
MA,3,2017,January,03,5
MA,3,2017,January,04,4
MA,3,2017,January,05,9
MA,3,2017,January,06,9
MA,3,2017,January,07,2
MA,3,2017,January,08,1
MA,3,2017,January,09,13
MA,3,2017,January,10,10
MA,3,2017,January,11,5
MA,3,2017,January,12,13
MA,3,2017,January,13,1
MA,3,2017,January,15,1
MA,3,2017,January,16,4
MA,3,2017,January,17,10
MA,3,2017,January,18,4
MA,3,2017,January,19,4
MA,3,2017,January,20,5
MA,3,2017,January,21,2
MA,3,2017,January,23,10
MA,3,2017,January,24,10
MA,3,2017,January,25,8
MA,3,2017,January,26,2
MA,3,2017,January,27,4
MA,3,2017,January,28,1
MA,3,2017,January,29,1
MA,3,2017,January,30,2
MA,3,2017,January,31,4
MA,3,2017,July,02,2
MA,3,2017,July,05,2
MA,3,2017,July,06,4
MA,3,2017,July,07,13
MA,3,2017,July,10,6
MA,3,2017,July,11,6
MA,3,2017,July,12,5
MA,3,2017,July,13,9
MA,3,2017,July,14,2
MA,3,2017,July,15,1
MA,3,2017,July,17,3
MA,3,2017,July,18,4
MA,3,2017,July,19,2
MA,3,2017,July,20,7
MA,3,2017,July,21,8
MA,3,2017,July,23,3
MA,3,2017,July,24,12
MA,3,2017,July,25,7
MA,3,2017,July,26,4
MA,3,2017,July,27,2
MA,3,2017,July,28,5
MA,3,2017,July,31,1
MA,3,2017,June,01,2
MA,3,2017,June,02,5
MA,3,2017,June,04,1
MA,3,2017,June,05,7
MA,3,2017,June,06,12
MA,3,2017,June,07,6
MA,3,2017,June,08,8
MA,3,2017,June,09,5
MA,3,2017,June,10,1
MA,3,2017,June,12,6
MA,3,2017,June,13,9
MA,3,2017,June,14,4
MA,3,2017,June,15,4
MA,3,2017,June,16,5
MA,3,2017,June,19,6
MA,3,2017,June,21,6
MA,3,2017,June,22,4
MA,3,2017,June,23,6
MA,3,2017,June,24,1
MA,3,2017,June,25,1
MA,3,2017,June,26,8
MA,3,2017,June,27,5
MA,3,2017,June,28,5
MA,3,2017,June,29,5
MA,3,2017,June,30,3
MA,3,2017,March,01,6
MA,3,2017,March,02,4
MA,3,2017,March,03,4
MA,3,2017,March,04,3
MA,3,2017,March,05,1
MA,3,2017,March,06,6
MA,3,2017,March,07,6
MA,3,2017,March,08,11
MA,3,2017,March,09,5
MA,3,2017,March,10,12
MA,3,2017,March,11,1
MA,3,2017,March,13,8
MA,3,2017,March,14,2
MA,3,2017,March,15,3
MA,3,2017,March,16,9
MA,3,2017,March,17,7
MA,3,2017,March,20,3
MA,3,2017,March,21,7
MA,3,2017,March,22,6
MA,3,2017,March,23,6
MA,3,2017,March,24,4
MA,3,2017,March,26,1
MA,3,2017,March,27,4
MA,3,2017,March,28,8
MA,3,2017,March,29,11
MA,3,2017,March,30,7
MA,3,2017,March,31,7
MA,3,2017,May,01,3
MA,3,2017,May,02,6
MA,3,2017,May,03,10
MA,3,2017,May,04,4
MA,3,2017,May,05,2
MA,3,2017,May,06,1
MA,3,2017,May,08,4
MA,3,2017,May,09,4
MA,3,2017,May,11,4
MA,3,2017,May,12,1
MA,3,2017,May,13,1
MA,3,2017,May,15,2
MA,3,2017,May,17,2
MA,3,2017,May,18,10
MA,3,2017,May,19,8
MA,3,2017,May,21,1
MA,3,2017,May,22,8
MA,3,2017,May,23,2
MA,3,2017,May,24,4
MA,3,2017,May,29,1
MA,3,2017,November,01,2
MA,3,2017,November,02,4
MA,3,2017,November,03,9
MA,3,2017,November,06,14
MA,3,2017,November,07,3
MA,3,2017,November,08,11
MA,3,2017,November,09,10
MA,3,2017,November,10,5
MA,3,2017,November,12,2
MA,3,2017,November,13,8
MA,3,2017,November,14,10
MA,3,2017,November,15,12
MA,3,2017,November,16,9
MA,3,2017,November,17,12
MA,3,2017,November,18,1
MA,3,2017,November,20,11
MA,3,2017,November,21,16
MA,3,2017,November,22,9
MA,3,2017,November,23,4
MA,3,2017,November,24,5
MA,3,2017,November,27,8
MA,3,2017,November,28,9
MA,3,2017,November,29,16
MA,3,2017,November,30,12
MA,3,2017,October,02,8
MA,3,2017,October,03,5
MA,3,2017,October,04,5
MA,3,2017,October,05,8
MA,3,2017,October,06,6
MA,3,2017,October,09,8
MA,3,2017,October,10,8
MA,3,2017,October,11,5
MA,3,2017,October,12,7
MA,3,2017,October,13,9
MA,3,2017,October,16,3
MA,3,2017,October,17,6
MA,3,2017,October,18,17
MA,3,2017,October,19,8
MA,3,2017,October,20,20
MA,3,2017,October,23,10
MA,3,2017,October,24,12
MA,3,2017,October,25,6
MA,3,2017,October,26,15
MA,3,2017,October,27,16
MA,3,2017,October,29,1
MA,3,2017,October,30,4
MA,3,2017,October,31,3
MA,3,2017,September,01,4
MA,3,2017,September,04,3
MA,3,2017,September,05,7
MA,3,2017,September,06,10
MA,3,2017,September,07,5
MA,3,2017,September,08,4
MA,3,2017,September,09,1
MA,3,2017,September,10,1
MA,3,2017,September,11,4
MA,3,2017,September,12,13
MA,3,2017,September,13,6
MA,3,2017,September,14,2
MA,3,2017,September,15,12
MA,3,2017,September,16,1
MA,3,2017,September,18,10
MA,3,2017,September,19,7
MA,3,2017,September,20,11
MA,3,2017,September,21,7
MA,3,2017,September,22,12
MA,3,2017,September,24,1
MA,3,2017,September,25,6
MA,3,2017,September,26,12
MA,3,2017,September,27,10
MA,3,2017,September,28,7
MA,3,2017,September,29,4
MA,3,2018,April,02,2
MA,3,2018,April,03,4
MA,3,2018,April,04,11
MA,3,2018,April,05,1
MA,3,2018,April,06,4
MA,3,2018,April,09,4
MA,3,2018,April,10,4
MA,3,2018,April,11,7
MA,3,2018,April,12,6
MA,3,2018,April,13,7
MA,3,2018,April,14,1
MA,3,2018,April,16,4
MA,3,2018,April,17,7
MA,3,2018,April,18,5
MA,3,2018,April,19,8
MA,3,2018,April,20,5
MA,3,2018,April,22,1
MA,3,2018,April,23,12
MA,3,2018,April,24,7
MA,3,2018,April,25,5
MA,3,2018,April,26,13
MA,3,2018,April,27,8
MA,3,2018,April,30,6
MA,3,2018,August,01,7
MA,3,2018,August,02,14
MA,3,2018,August,03,9
MA,3,2018,August,06,8
MA,3,2018,August,07,6
MA,3,2018,August,08,7
MA,3,2018,August,09,17
MA,3,2018,August,10,7
MA,3,2018,August,13,9
MA,3,2018,August,14,16
MA,3,2018,August,15,9
MA,3,2018,August,16,9
MA,3,2018,August,17,8
MA,3,2018,August,18,2
MA,3,2018,August,19,1
MA,3,2018,August,20,11
MA,3,2018,August,21,4
MA,3,2018,August,22,10
MA,3,2018,August,23,12
MA,3,2018,August,24,1
MA,3,2018,August,25,1
MA,3,2018,August,27,7
MA,3,2018,August,28,5
MA,3,2018,August,29,7
MA,3,2018,August,30,4
MA,3,2018,December,03,16
MA,3,2018,December,04,1
MA,3,2018,December,05,15
MA,3,2018,December,06,11
MA,3,2018,December,07,4
MA,3,2018,December,10,5
MA,3,2018,December,11,9
MA,3,2018,December,12,8
MA,3,2018,December,13,5
MA,3,2018,December,14,1
MA,3,2018,December,15,3
MA,3,2018,December,17,2
MA,3,2018,December,18,15
MA,3,2018,December,19,8
MA,3,2018,December,20,2
MA,3,2018,December,21,4
MA,3,2018,December,24,2
MA,3,2018,December,25,1
MA,3,2018,December,26,4
MA,3,2018,December,27,2
MA,3,2018,December,28,6
MA,3,2018,December,29,2
MA,3,2018,December,31,1
MA,3,2018,February,01,7
MA,3,2018,February,02,8
MA,3,2018,February,03,2
MA,3,2018,February,04,2
MA,3,2018,February,05,7
MA,3,2018,February,06,11
MA,3,2018,February,07,18
MA,3,2018,February,08,9
MA,3,2018,February,09,12
MA,3,2018,February,11,1
MA,3,2018,February,12,4
MA,3,2018,February,13,7
MA,3,2018,February,14,7
MA,3,2018,February,15,8
MA,3,2018,February,16,6
MA,3,2018,February,17,1
MA,3,2018,February,19,5
MA,3,2018,February,20,6
MA,3,2018,February,21,13
MA,3,2018,February,22,5
MA,3,2018,February,23,10
MA,3,2018,February,26,10
MA,3,2018,February,27,7
MA,3,2018,February,28,6
MA,3,2018,January,01,1
MA,3,2018,January,02,10
MA,3,2018,January,03,12
MA,3,2018,January,04,10
MA,3,2018,January,05,8
MA,3,2018,January,06,1
MA,3,2018,January,08,7
MA,3,2018,January,09,11
MA,3,2018,January,10,10
MA,3,2018,January,11,8
MA,3,2018,January,12,8
MA,3,2018,January,14,1
MA,3,2018,January,15,4
MA,3,2018,January,16,8
MA,3,2018,January,17,7
MA,3,2018,January,18,10
MA,3,2018,January,19,2
MA,3,2018,January,21,1
MA,3,2018,January,22,7
MA,3,2018,January,23,9
MA,3,2018,January,24,5
MA,3,2018,January,25,9
MA,3,2018,January,26,10
MA,3,2018,January,29,11
MA,3,2018,January,30,12
MA,3,2018,January,31,12
MA,3,2018,July,02,4
MA,3,2018,July,03,5
MA,3,2018,July,05,5
MA,3,2018,July,06,4
MA,3,2018,July,09,6
MA,3,2018,July,10,4
MA,3,2018,July,11,15
MA,3,2018,July,12,6
MA,3,2018,July,13,8
MA,3,2018,July,14,1
MA,3,2018,July,16,2
MA,3,2018,July,17,6
MA,3,2018,July,18,7
MA,3,2018,July,19,6
MA,3,2018,July,20,9
MA,3,2018,July,21,1
MA,3,2018,July,22,2
MA,3,2018,July,23,6
MA,3,2018,July,24,8
MA,3,2018,July,25,8
MA,3,2018,July,26,10
MA,3,2018,July,27,5
MA,3,2018,July,29,1
MA,3,2018,July,30,5
MA,3,2018,July,31,9
MA,3,2018,June,01,8
MA,3,2018,June,02,1
MA,3,2018,June,03,1
MA,3,2018,June,04,5
MA,3,2018,June,05,17
MA,3,2018,June,06,14
MA,3,2018,June,07,9
MA,3,2018,June,08,12
MA,3,2018,June,09,1
MA,3,2018,June,10,1
MA,3,2018,June,11,7
MA,3,2018,June,12,12
MA,3,2018,June,13,10
MA,3,2018,June,14,8
MA,3,2018,June,15,10
MA,3,2018,June,16,1
MA,3,2018,June,17,1
MA,3,2018,June,18,7
MA,3,2018,June,19,9
MA,3,2018,June,20,12
MA,3,2018,June,21,4
MA,3,2018,June,22,9
MA,3,2018,June,23,1
MA,3,2018,June,25,15
MA,3,2018,June,26,7
MA,3,2018,June,27,5
MA,3,2018,June,28,13
MA,3,2018,June,29,4
MA,3,2018,June,30,1
MA,3,2018,March,01,10
MA,3,2018,March,02,2
MA,3,2018,March,04,1
MA,3,2018,March,05,7
MA,3,2018,March,06,6
MA,3,2018,March,07,2
MA,3,2018,March,08,1
MA,3,2018,March,09,11
MA,3,2018,March,10,2
MA,3,2018,March,12,4
MA,3,2018,March,13,12
MA,3,2018,March,14,5
MA,3,2018,March,15,8
MA,3,2018,March,16,3
MA,3,2018,March,17,2
MA,3,2018,March,18,1
MA,3,2018,March,19,6
MA,3,2018,March,20,3
MA,3,2018,March,21,3
MA,3,2018,March,22,4
MA,3,2018,March,23,17
MA,3,2018,March,24,1
MA,3,2018,March,25,1
MA,3,2018,March,26,10
MA,3,2018,March,27,5
MA,3,2018,March,28,2
MA,3,2018,March,29,7
MA,3,2018,March,30,1
MA,3,2018,May,01,10
MA,3,2018,May,02,6
MA,3,2018,May,03,11
MA,3,2018,May,04,5
MA,3,2018,May,05,1
MA,3,2018,May,07,9
MA,3,2018,May,08,10
MA,3,2018,May,09,12
MA,3,2018,May,10,18
MA,3,2018,May,11,6
MA,3,2018,May,12,2
MA,3,2018,May,14,2
MA,3,2018,May,15,9
MA,3,2018,May,16,3
MA,3,2018,May,17,9
MA,3,2018,May,18,6
MA,3,2018,May,21,6
MA,3,2018,May,22,5
MA,3,2018,May,23,10
MA,3,2018,May,24,12
MA,3,2018,May,25,11
MA,3,2018,May,26,1
MA,3,2018,May,28,3
MA,3,2018,May,29,12
MA,3,2018,May,30,8
MA,3,2018,May,31,8
MA,3,2018,November,01,1
MA,3,2018,November,02,7
MA,3,2018,November,03,4
MA,3,2018,November,05,12
MA,3,2018,November,06,7
MA,3,2018,November,07,12
MA,3,2018,November,08,9
MA,3,2018,November,09,6
MA,3,2018,November,12,3
MA,3,2018,November,13,11
MA,3,2018,November,14,5
MA,3,2018,November,15,7
MA,3,2018,November,16,21
MA,3,2018,November,19,7
MA,3,2018,November,20,8
MA,3,2018,November,21,8
MA,3,2018,November,22,1
MA,3,2018,November,23,3
MA,3,2018,November,24,2
MA,3,2018,November,26,12
MA,3,2018,November,27,4
MA,3,2018,November,28,9
MA,3,2018,November,29,1
MA,3,2018,November,30,9
MA,3,2018,October,01,9
MA,3,2018,October,02,11
MA,3,2018,October,03,7
MA,3,2018,October,04,16
MA,3,2018,October,05,12
MA,3,2018,October,08,5
MA,3,2018,October,09,8
MA,3,2018,October,10,10
MA,3,2018,October,11,1
MA,3,2018,October,12,11
MA,3,2018,October,13,1
MA,3,2018,October,14,2
MA,3,2018,October,15,8
MA,3,2018,October,16,16
MA,3,2018,October,17,9
MA,3,2018,October,18,6
MA,3,2018,October,19,14
MA,3,2018,October,20,2
MA,3,2018,October,21,1
MA,3,2018,October,22,10
MA,3,2018,October,23,10
MA,3,2018,October,24,16
MA,3,2018,October,25,9
MA,3,2018,October,26,16
MA,3,2018,October,27,4
MA,3,2018,October,29,11
MA,3,2018,October,30,13
MA,3,2018,October,31,10
MA,3,2018,September,02,1
MA,3,2018,September,03,2
MA,3,2018,September,04,14
MA,3,2018,September,05,6
MA,3,2018,September,06,5
MA,3,2018,September,07,4
MA,3,2018,September,08,1
MA,3,2018,September,09,1
MA,3,2018,September,10,11
MA,3,2018,September,11,10
MA,3,2018,September,12,11
MA,3,2018,September,13,12
MA,3,2018,September,14,5
MA,3,2018,September,15,1
MA,3,2018,September,17,6
MA,3,2018,September,18,6
MA,3,2018,September,19,10
MA,3,2018,September,20,10
MA,3,2018,September,21,8
MA,3,2018,September,22,1
MA,3,2018,September,24,2
MA,3,2018,September,25,7
MA,3,2018,September,26,13
MA,3,2018,September,27,8
MA,3,2018,September,28,6
MA,3,2019,April,01,11
MA,3,2019,April,02,7
MA,3,2019,April,03,7
MA,3,2019,April,04,11
MA,3,2019,April,05,7
MA,3,2019,April,08,6
MA,3,2019,April,09,9
MA,3,2019,April,10,11
MA,3,2019,April,11,5
MA,3,2019,April,12,5
MA,3,2019,April,13,1
MA,3,2019,April,14,1
MA,3,2019,April,15,5
MA,3,2019,April,16,11
MA,3,2019,April,17,8
MA,3,2019,April,18,4
MA,3,2019,April,19,3
MA,3,2019,April,20,3
MA,3,2019,April,22,4
MA,3,2019,April,23,8
MA,3,2019,April,24,10
MA,3,2019,April,25,4
MA,3,2019,April,26,6
MA,3,2019,April,29,11
MA,3,2019,April,30,5
MA,3,2019,August,01,9
MA,3,2019,August,02,3
MA,3,2019,August,04,1
MA,3,2019,August,05,6
MA,3,2019,August,06,11
MA,3,2019,August,07,7
MA,3,2019,August,08,11
MA,3,2019,August,09,11
MA,3,2019,August,10,2
MA,3,2019,August,12,10
MA,3,2019,August,13,6
MA,3,2019,August,14,4
MA,3,2019,August,15,4
MA,3,2019,August,16,1
MA,3,2019,August,17,1
MA,3,2019,August,19,3
MA,3,2019,August,20,8
MA,3,2019,August,21,5
MA,3,2019,August,22,7
MA,3,2019,August,23,2
MA,3,2019,August,26,1
MA,3,2019,August,27,14
MA,3,2019,August,28,10
MA,3,2019,August,29,6
MA,3,2019,August,30,5
MA,3,2019,December,02,8
MA,3,2019,December,03,6
MA,3,2019,December,04,8
MA,3,2019,December,05,11
MA,3,2019,December,06,4
MA,3,2019,December,09,14
MA,3,2019,December,10,3
MA,3,2019,December,11,5
MA,3,2019,December,12,7
MA,3,2019,December,13,4
MA,3,2019,December,15,1
MA,3,2019,December,16,5
MA,3,2019,December,17,8
MA,3,2019,December,18,7
MA,3,2019,December,19,8
MA,3,2019,December,20,6
MA,3,2019,December,23,6
MA,3,2019,December,24,2
MA,3,2019,December,26,1
MA,3,2019,December,27,1
MA,3,2019,December,28,2
MA,3,2019,December,29,1
MA,3,2019,December,30,11
MA,3,2019,December,31,4
MA,3,2019,February,01,11
MA,3,2019,February,03,2
MA,3,2019,February,04,8
MA,3,2019,February,05,16
MA,3,2019,February,06,6
MA,3,2019,February,07,3
MA,3,2019,February,08,4
MA,3,2019,February,10,1
MA,3,2019,February,11,9
MA,3,2019,February,12,6
MA,3,2019,February,13,3
MA,3,2019,February,14,3
MA,3,2019,February,15,11
MA,3,2019,February,16,2
MA,3,2019,February,17,1
MA,3,2019,February,18,7
MA,3,2019,February,19,9
MA,3,2019,February,20,7
MA,3,2019,February,21,27
MA,3,2019,February,22,3
MA,3,2019,February,23,1
MA,3,2019,February,25,7
MA,3,2019,February,26,8
MA,3,2019,February,27,9
MA,3,2019,February,28,10
MA,3,2019,January,02,3
MA,3,2019,January,03,7
MA,3,2019,January,04,5
MA,3,2019,January,05,1
MA,3,2019,January,06,4
MA,3,2019,January,07,7
MA,3,2019,January,08,5
MA,3,2019,January,09,8
MA,3,2019,January,10,6
MA,3,2019,January,11,4
MA,3,2019,January,12,2
MA,3,2019,January,13,1
MA,3,2019,January,14,14
MA,3,2019,January,15,9
MA,3,2019,January,16,11
MA,3,2019,January,17,9
MA,3,2019,January,18,7
MA,3,2019,January,21,4
MA,3,2019,January,22,17
MA,3,2019,January,23,14
MA,3,2019,January,24,12
MA,3,2019,January,25,14
MA,3,2019,January,27,1
MA,3,2019,January,28,4
MA,3,2019,January,29,4
MA,3,2019,January,30,22
MA,3,2019,January,31,11
MA,3,2019,July,01,5
MA,3,2019,July,02,4
MA,3,2019,July,03,5
MA,3,2019,July,04,1
MA,3,2019,July,05,1
MA,3,2019,July,07,2
MA,3,2019,July,08,5
MA,3,2019,July,09,5
MA,3,2019,July,10,6
MA,3,2019,July,11,4
MA,3,2019,July,12,11
MA,3,2019,July,13,3
MA,3,2019,July,14,1
MA,3,2019,July,15,4
MA,3,2019,July,16,5
MA,3,2019,July,17,10
MA,3,2019,July,18,5
MA,3,2019,July,19,4
MA,3,2019,July,20,1
MA,3,2019,July,22,4
MA,3,2019,July,23,13
MA,3,2019,July,24,3
MA,3,2019,July,25,7
MA,3,2019,July,26,1
MA,3,2019,July,29,12
MA,3,2019,July,30,9
MA,3,2019,July,31,9
MA,3,2019,June,01,1
MA,3,2019,June,02,2
MA,3,2019,June,03,9
MA,3,2019,June,04,5
MA,3,2019,June,06,3
MA,3,2019,June,07,6
MA,3,2019,June,08,2
MA,3,2019,June,09,1
MA,3,2019,June,10,8
MA,3,2019,June,11,10
MA,3,2019,June,12,6
MA,3,2019,June,13,2
MA,3,2019,June,14,2
MA,3,2019,June,16,2
MA,3,2019,June,17,4
MA,3,2019,June,18,4
MA,3,2019,June,19,6
MA,3,2019,June,20,8
MA,3,2019,June,21,8
MA,3,2019,June,22,3
MA,3,2019,June,23,1
MA,3,2019,June,24,7
MA,3,2019,June,25,8
MA,3,2019,June,26,5
MA,3,2019,June,27,1
MA,3,2019,June,28,5
MA,3,2019,June,30,2
MA,3,2019,March,01,1
MA,3,2019,March,04,11
MA,3,2019,March,05,8
MA,3,2019,March,06,7
MA,3,2019,March,07,12
MA,3,2019,March,08,7
MA,3,2019,March,09,2
MA,3,2019,March,10,2
MA,3,2019,March,11,9
MA,3,2019,March,12,4
MA,3,2019,March,13,6
MA,3,2019,March,14,2
MA,3,2019,March,15,4
MA,3,2019,March,16,2
MA,3,2019,March,17,2
MA,3,2019,March,18,6
MA,3,2019,March,19,6
MA,3,2019,March,20,4
MA,3,2019,March,21,7
MA,3,2019,March,22,6
MA,3,2019,March,25,9
MA,3,2019,March,26,7
MA,3,2019,March,27,14
MA,3,2019,March,28,11
MA,3,2019,March,29,2
MA,3,2019,March,30,1
MA,3,2019,May,01,5
MA,3,2019,May,02,7
MA,3,2019,May,03,7
MA,3,2019,May,04,2
MA,3,2019,May,06,11
MA,3,2019,May,07,9
MA,3,2019,May,08,7
MA,3,2019,May,09,13
MA,3,2019,May,10,6
MA,3,2019,May,11,1
MA,3,2019,May,12,2
MA,3,2019,May,13,6
MA,3,2019,May,14,5
MA,3,2019,May,15,3
MA,3,2019,May,16,8
MA,3,2019,May,17,4
MA,3,2019,May,20,9
MA,3,2019,May,21,8
MA,3,2019,May,22,10
